date,ticker,open,high,low,close,volume
2026-03-10,ACN,208.61000061035156,208.61000061035156,199.74000549316406,201.6300048828125,5162200
2026-03-04,IBM,245.75,250.85000610351562,244.9600067138672,250.05999755859375,6085000
2026-03-05,IBM,249.32000732421875,260.3800048828125,249.0,256.54998779296875,9894600
2026-03-06,IBM,256.44000244140625,259.3999938964844,252.2100067138672,258.8500061035156,6234400
2026-03-09,IBM,255.3800048828125,258.0799865722656,251.57000732421875,253.3300018310547,6126600
2026-03-10,IBM,253.25999450683594,253.44000244140625,246.5500030517578,250.1999969482422,4934500
2026-03-04,INTC,44.06999969482422,46.130001068115234,43.27000045776367,45.58000183105469,96628100
2026-03-05,INTC,44.869998931884766,46.47999954223633,44.70000076293945,45.95000076293945,78229400
2026-03-06,INTC,44.66999816894531,45.18000030517578,43.279998779296875,43.41999816894531,74698300
2026-03-09,INTC,42.7400016784668,45.7599983215332,41.63999938964844,45.58000183105469,82937400
2026-03-10,INTC,45.40999984741211,47.880001068115234,45.40999984741211,46.779998779296875,85037500
2026-03-04,AMD,192.1199951171875,202.44000244140625,189.86000061035156,202.07000732421875,40912600
2026-03-05,AMD,197.77000427246094,203.7899932861328,194.8800048828125,199.4499969482422,36000700
2026-03-06,AMD,195.27000427246094,200.24000549316406,191.25,192.42999267578125,33913800
2026-03-09,AMD,189.36000061035156,202.97000122070312,189.02000427246094,202.67999267578125,38877200
2026-03-10,AMD,202.50999450683594,206.58999633789062,202.1999969482422,203.22999572753906,29073300
2026-03-04,QCOM,137.33823130050143,138.99757577143515,136.5433318417177,138.6199951171875,9309800
2026-03-05,QCOM,137.58999633789062,139.66000366210938,135.8000030517578,137.0,8981000
2026-03-06,QCOM,134.1699981689453,137.17999267578125,133.4199981689453,135.69000244140625,9197000
2026-03-09,QCOM,133.49000549316406,138.5800018310547,132.4600067138672,138.11000061035156,12304600
2026-03-10,QCOM,134.6999969482422,136.75,132.16000366210938,135.1999969482422,10439100
2026-03-04,TXN,204.36000061035156,205.30999755859375,201.5,202.38999938964844,5451500
2026-03-05,TXN,200.91000366210938,201.94000244140625,194.77000427246094,197.97999572753906,8051800
2026-03-06,TXN,192.5,195.0500030517578,191.14999389648438,193.22999572753906,7220500
2026-03-09,TXN,192.75,197.16000366210938,189.67999267578125,196.1999969482422,7597500
2026-03-10,TXN,195.63999938964844,200.17999267578125,195.4499969482422,197.4600067138672,5926900
2026-03-04,AMAT,359.2200012207031,362.3399963378906,350.70001220703125,357.760009765625,5980400
2026-03-05,AMAT,351.0400085449219,354.760009765625,336.29998779296875,346.5299987792969,5899700
2026-03-06,AMAT,329.5199890136719,341.3999938964844,321.739990234375,324.739990234375,8655200
2026-03-09,AMAT,320.4800109863281,339.1600036621094,316.6600036621094,338.94000244140625,9504100
2026-03-10,AMAT,339.8500061035156,355.2799987792969,339.0,345.8800048828125,6117800
2026-03-04,ADI,344.0400085449219,346.3900146484375,339.2900085449219,341.510009765625,3202500
2026-03-05,ADI,336.75,339.95001220703125,325.3299865722656,329.7200012207031,5368400
2026-03-06,ADI,319.4800109863281,323.3299865722656,314.30999755859375,315.80999755859375,4536700
